Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
132,,2025-01-10 07:15:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,7.942,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(88.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,39.71
134,,2025-01-10 07:45:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
136,,2025-01-10 08:45:00,,,,1.0,1.0,210.0,210.0,4.04,205.96,41.192,210.0,205.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(210.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,205.96
138,,2025-01-10 09:15:00,,,,-1.0,1.0,43.75,43.75,4.04,39.71,7.942,43.75,39.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,39.71
140,,2025-01-13 03:30:00,,,,1.0,1.0,430.0,430.0,4.04,425.96,85.192,430.0,425.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,425.96
142,,2025-01-13 07:45:00,,,,-1.0,1.0,16.25,16.25,4.04,12.21,2.442,16.25,12.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(91.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,12.21
144,,2025-01-14 07:00:00,,,,1.0,1.0,-320.0,-320.0,4.04,-324.04,-20.0,-320.0,-324.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,224.04000000000002,-100.0
146,,2025-01-14 08:45:00,,,,-1.0,1.0,18.75,18.75,4.04,14.71,2.942,18.75,14.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(108.75)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,14.71
148,,2025-01-15 09:30:00,,,,1.0,1.0,-326.25,-326.25,4.04,-330.29,-20.0,-326.25,-330.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,230.29000000000002,-100.0
150,,2025-01-16 03:45:00,,,,-1.0,1.0,231.25,231.25,4.04,227.21,45.442,231.25,227.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,227.21
152,,2025-01-16 04:45:00,,,,1.0,1.0,62.5,62.5,4.04,58.46,11.692,62.5,58.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(62.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,58.46
154,,2025-01-16 05:30:00,,,,-1.0,1.0,48.75,48.75,4.04,44.71,8.942,48.75,44.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,44.71
156,,2025-01-16 07:30:00,,,,1.0,1.0,53.75,53.75,4.04,49.71,9.942,53.75,49.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,49.71
158,,2025-01-17 03:30:00,,,,-1.0,1.0,-61.25,-61.25,4.04,-65.29,-13.058000000000002,-61.25,-65.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-65.29
160,,2025-01-20 07:15:00,,,,1.0,1.0,-235.0,-235.0,4.04,-239.04,-20.0,-235.0,-239.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,139.04,-100.0
162,,2025-01-20 08:45:00,,,,-1.0,1.0,65.0,65.0,4.04,60.96,12.192,65.0,60.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(107.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,60.96
164,,2025-01-20 09:30:00,,,,1.0,1.0,-92.5,-92.5,4.04,-96.54,-19.308,-92.5,-96.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-96.54
166,,2025-01-21 03:15:00,,,,-1.0,1.0,-95.0,-95.0,4.04,-99.04,-19.808,-95.0,-99.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-99.04
168,,2025-01-21 09:30:00,,,,1.0,1.0,-96.25,-96.25,4.04,-100.29,-20.0,-96.25,-100.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,0.29000000000000625,-100.0
170,,2025-01-22 03:15:00,,,,-1.0,1.0,197.5,197.5,4.04,193.46,38.692,197.5,193.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,193.46
