Id,EntryTime,ExitTime,EntryPrice,ExitPrice,Qty,TradePL,BaseStrategy,HoldMins,Session,TradeType,RMultiple,Commission,NetPL
1422,,2025-07-22 09:30:00,,,1.0,-7.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-9.52
1424,,2025-07-22 18:00:00,,,-1.0,-2.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-4.52
1426,,2025-07-23 12:00:00,,,1.0,-36.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-38.27
1428,,2025-07-24 03:30:00,,,1.0,30.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,27.98
1430,,2025-07-24 05:30:00,,,-1.0,35.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,32.98
1432,,2025-07-24 09:15:00,,,1.0,27.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,25.48
1434,,2025-07-24 11:00:00,,,-1.0,73.75,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,71.73
1435,,2025-07-24 13:15:00,,,-1.0,-50.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-52.02
1438,,2025-07-24 16:00:00,,,-1.0,-41.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-43.27
1440,,2025-07-25 09:30:00,,,-1.0,-5.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-7.02
1442,,2025-07-28 03:30:00,,,1.0,-212.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-214.52
1444,,2025-07-28 09:30:00,,,-1.0,-93.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-95.77
1446,,2025-07-28 11:45:00,,,1.0,12.5,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,10.48
1447,,2025-07-28 13:00:00,,,1.0,0.0,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,-2.02
1450,,2025-07-29 09:00:00,,,1.0,-7.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-9.52
1452,,2025-07-29 10:00:00,,,-1.0,-7.5,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,-9.52
1454,,2025-07-29 11:00:00,,,1.0,37.5,SuperSignal_v6,,Unknown,Unknown,,2.02,35.48
1456,,2025-07-29 18:00:00,,,1.0,10.0,SuperSignal_v6,,Unknown,Unknown,,2.02,7.98
1458,,2025-07-30 07:00:00,,,-1.0,30.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,27.98
1460,,2025-07-30 09:00:00,,,1.0,16.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,14.23
1462,,2025-07-30 11:00:00,,,-1.0,18.75,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,16.73
1464,,2025-07-30 12:00:00,,,1.0,-51.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-53.27
1465,,2025-07-30 13:45:00,,,-1.0,-33.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-35.77
1467,,2025-07-30 14:30:00,,,-1.0,0.0,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,-2.02
1470,,2025-07-30 16:15:00,,,1.0,-107.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-109.52
1472,,2025-07-31 07:00:00,,,1.0,46.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,44.23
1474,,2025-07-31 09:30:00,,,-1.0,-25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-27.02
1476,,2025-07-31 13:30:00,,,1.0,175.0,SuperSignal_v6,,Unknown,Unknown,,2.02,172.98
1478,,2025-08-01 08:45:00,,,-1.0,-82.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-84.52
1480,,2025-08-01 09:00:00,,,1.0,90.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,87.98
1482,,2025-08-01 11:30:00,,,-1.0,-221.25,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,-223.27
1483,,2025-08-01 13:00:00,,,1.0,-113.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-115.77
1486,,2025-08-03 18:00:00,,,1.0,-13.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-15.77
1488,,2025-08-04 09:30:00,,,1.0,-50.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-52.02
1490,,2025-08-04 13:00:00,,,-1.0,233.75,SuperSignal_v6,,Unknown,Unknown,,2.02,231.73
1492,,2025-08-04 16:00:00,,,-1.0,40.0,SuperSignal_v6,,Unknown,Unknown,,2.02,37.98
1494,,2025-08-05 06:45:00,,,-1.0,47.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,45.48
1496,,2025-08-05 09:00:00,,,1.0,36.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,34.23
1498,,2025-08-06 03:15:00,,,-1.0,-35.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-37.02
1500,,2025-08-06 04:45:00,,,1.0,61.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,59.23
1502,,2025-08-06 09:30:00,,,-1.0,-48.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-50.77
1504,,2025-08-07 07:00:00,,,1.0,-388.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-390.77
1506,,2025-08-07 07:30:00,,,-1.0,1.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-0.77
1508,,2025-08-07 09:45:00,,,1.0,32.5,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,30.48
1510,,2025-08-07 11:00:00,,,1.0,82.5,SuperSignal_v6,,Unknown,Unknown,,2.02,80.48
1512,,2025-08-07 16:00:00,,,1.0,-78.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-80.77
1514,,2025-08-08 04:30:00,,,-1.0,23.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,21.73
1516,,2025-08-08 09:00:00,,,1.0,11.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,9.23
1518,,2025-08-08 10:45:00,,,-1.0,162.5,SuperSignal_v6,,Unknown,Unknown,,2.02,160.48
1520,,2025-08-08 16:15:00,,,-1.0,72.5,SuperSignal_v6,,Unknown,Unknown,,2.02,70.48
1522,,2025-08-11 07:00:00,,,-1.0,36.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,34.23
1524,,2025-08-11 09:30:00,,,1.0,27.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,25.48
1526,,2025-08-11 12:15:00,,,-1.0,67.5,SuperSignal_v6,,Unknown,Unknown,,2.02,65.48
1528,,2025-08-11 15:00:00,,,1.0,58.75,SuperSignal_v6,,Unknown,Unknown,,2.02,56.73
1530,,2025-08-12 05:15:00,,,1.0,37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,35.48
1532,,2025-08-12 08:45:00,,,-1.0,158.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,156.73
1534,,2025-08-12 09:15:00,,,1.0,51.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,49.23
1536,,2025-08-12 09:30:00,,,-1.0,0.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-2.02
1538,,2025-08-13 09:30:00,,,1.0,-330.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-332.02
1540,,2025-08-13 10:15:00,,,-1.0,-3.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-5.77
1542,,2025-08-13 11:30:00,,,1.0,55.0,SuperSignal_v6,,Unknown,Unknown,,2.02,52.98
1544,,2025-08-13 14:15:00,,,1.0,-30.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-32.02
1546,,2025-08-14 05:00:00,,,1.0,11.25,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,9.23
1547,,2025-08-14 05:15:00,,,1.0,0.0,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,-2.02
