Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
102,,2025-01-08 18:00:00,,,,-1.0,1.0,-10.0,-10.0,4.04,-14.04,-2.808,-10.0,-14.04,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-14.04
104,,2025-01-10 13:30:00,,,,1.0,1.0,-212.5,-212.5,4.04,-216.54,-20.0,-212.5,-216.54,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,116.53999999999999,-100.0
106,,2025-01-12 18:00:00,,,,1.0,1.0,106.25,106.25,4.04,102.21,20.442,106.25,102.21,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,102.21
108,,2025-01-13 10:30:00,,,,-1.0,1.0,-88.75,-88.75,4.04,-92.79,-18.558,-88.75,-92.79,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-92.79
110,,2025-01-13 14:00:00,,,,-1.0,1.0,83.75,83.75,4.04,79.71,15.941999999999998,83.75,79.71,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,79.71
112,,2025-01-14 12:00:00,,,,1.0,1.0,163.75,163.75,4.04,159.71,31.942,163.75,159.71,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,159.71
114,,2025-01-14 16:15:00,,,,1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,4.040000000000006,-100.0
116,,2025-01-15 11:45:00,,,,-1.0,1.0,-102.5,-102.5,4.04,-106.54,-20.0,-102.5,-106.54,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,6.540000000000006,-100.0
118,,2025-01-15 14:30:00,,,,-1.0,1.0,67.5,67.5,4.04,63.46,12.692,67.5,63.46,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,63.46
120,,2025-01-16 11:15:00,,,,1.0,1.0,-76.25,-76.25,4.04,-80.29,-16.058,-76.25,-80.29,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-80.29
122,,2025-01-16 14:00:00,,,,1.0,1.0,68.75,68.75,4.04,64.71,12.941999999999998,68.75,64.71,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,64.71
124,,2025-01-16 16:15:00,,,,1.0,1.0,71.25,71.25,4.04,67.21,13.441999999999998,71.25,67.21,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,67.21
126,,2025-01-17 13:30:00,,,,-1.0,1.0,96.25,96.25,4.04,92.21,18.442,96.25,92.21,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,92.21
128,,2025-01-21 10:45:00,,,,1.0,1.0,-83.75,-83.75,4.04,-87.79,-17.558,-83.75,-87.79,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-87.79
130,,2025-01-21 13:30:00,,,,-1.0,1.0,78.75,78.75,4.04,74.71,14.941999999999998,78.75,74.71,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,74.71
132,,2025-01-21 16:15:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
134,,2025-01-22 14:15:00,,,,-1.0,1.0,18.75,18.75,4.04,14.71,2.942,18.75,14.71,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,14.71
136,,2025-01-22 16:00:00,,,,-1.0,1.0,-35.0,-35.0,4.04,-39.04,-7.808,-35.0,-39.04,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-39.04
138,,2025-01-23 11:30:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
140,,2025-01-23 16:00:00,,,,-1.0,1.0,36.25,36.25,4.04,32.21,6.442,36.25,32.21,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,32.21
142,,2025-01-24 13:00:00,,,,1.0,1.0,35.0,35.0,4.04,30.96,6.192,35.0,30.96,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,30.96
144,,2025-01-27 11:30:00,,,,-1.0,1.0,-106.25,-106.25,4.04,-110.29,-20.0,-106.25,-110.29,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,10.290000000000006,-100.0
146,,2025-01-27 15:00:00,,,,-1.0,1.0,-93.75,-93.75,4.04,-97.79,-19.558,-93.75,-97.79,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-97.79
148,,2025-01-28 13:30:00,,,,-1.0,1.0,115.0,115.0,4.04,110.96,22.192,115.0,110.96,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,110.96
150,,2025-01-28 15:00:00,,,,-1.0,1.0,58.75,58.75,4.04,54.71,10.942,58.75,54.71,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,54.71
152,,2025-01-29 13:15:00,,,,1.0,1.0,71.25,71.25,4.04,67.21,13.441999999999998,71.25,67.21,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,67.21
154,,2025-01-30 10:15:00,,,,-1.0,1.0,-83.75,-83.75,4.04,-87.79,-17.558,-83.75,-87.79,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-87.79
