Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 5:00 AM - 8/29/25 10:00 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
192;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,671.50;3/10/25 10:15 AM;$292.50;($265.00);0.0;
193;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,640.25;3/11/25 4:15 AM;;($247.50);5.0;
194;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,619.00;3/11/25 9:00 AM;($106.25);($371.25);0.0;
195;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,596.25;3/12/25 4:00 AM;;($383.75);5.0;
196;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,647.75;3/12/25 8:45 AM;$257.50;($113.75);0.0;
197;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,593.75;3/12/25 2:00 PM;;($182.50);-5.0;
198;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,597.75;3/12/25 6:00 PM;($20.00);($133.75);0.0;
199;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,604.50;3/13/25 6:00 AM;;($126.25);5.0;
200;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,543.25;3/13/25 11:45 AM;($306.25);($440.00);0.0;
201;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,527.25;3/13/25 3:30 PM;;($421.25);-5.0;
202;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,538.00;3/13/25 6:00 PM;($53.75);($493.75);0.0;
203;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,569.50;3/14/25 4:30 AM;;($505.00);5.0;
204;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,612.75;3/14/25 11:00 AM;$216.25;($277.50);0.0;
205;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,631.25;3/14/25 2:45 PM;;($291.25);5.0;
206;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,629.50;3/16/25 6:00 PM;($8.75);($286.25);0.0;
207;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,664.25;3/17/25 4:30 AM;;($282.50);5.0;
208;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,737.25;3/17/25 2:15 PM;$365.00;$78.75;0.0;
209;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,729.00;3/18/25 4:30 AM;;$81.25;5.0;
210;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,711.25;3/18/25 6:30 AM;($88.75);($10.00);0.0;
211;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,706.25;3/18/25 9:00 AM;;($20.00);-5.0;
212;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,672.25;3/18/25 10:00 AM;$170.00;$160.00;0.0;
213;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,682.75;3/19/25 6:45 AM;;$160.00;5.0;
214;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,712.75;3/19/25 10:15 AM;$150.00;$310.00;0.0;
215;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,711.25;3/19/25 2:15 PM;;$282.50;5.0;
216;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,739.75;3/19/25 3:00 PM;$142.50;$452.50;0.0;
217;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,741.50;3/20/25 5:30 AM;;$478.75;-5.0;
218;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,722.00;3/20/25 6:15 AM;$97.50;$550.00;0.0;
