Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 5:00 AM - 8/29/25 10:00 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
161;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,516.25;4/3/25 6:15 AM;;$450.00;-5.0;
162;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,447.25;4/3/25 3:30 PM;$345.00;$787.50;0.0;
163;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,392.00;4/4/25 4:45 AM;;$791.25;-5.0;
164;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,336.75;4/4/25 6:30 AM;$276.25;$1,063.75;0.0;
165;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,292.00;4/4/25 9:30 AM;;$1,237.50;-5.0;
166;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,183.50;4/4/25 11:00 AM;$542.50;$1,606.25;0.0;
167;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$4,917.25;4/7/25 4:15 AM;;$1,703.75;5.0;
168;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,167.00;4/7/25 10:15 AM;$1,248.75;$2,855.00;0.0;
169;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,214.75;4/8/25 7:45 AM;;$2,958.75;5.0;
170;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,290.75;4/8/25 10:15 AM;$380.00;$3,235.00;0.0;
171;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$4,909.00;4/9/25 7:45 AM;;$3,148.75;-5.0;
172;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,076.00;4/9/25 10:15 AM;($835.00);$2,400.00;0.0;
173;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,287.25;4/11/25 4:30 AM;;$2,497.50;-5.0;
174;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,383.50;4/11/25 1:15 PM;($481.25);$1,918.75;0.0;
175;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,476.25;4/14/25 7:15 AM;;$1,917.50;5.0;
176;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,425.00;4/14/25 11:45 AM;($256.25);$1,662.50;0.0;
177;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,425.00;4/15/25 8:00 AM;;$1,636.25;-5.0;
178;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,469.50;4/15/25 9:45 AM;($222.50);$1,440.00;0.0;
179;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,344.75;4/16/25 4:00 AM;;$1,430.00;-5.0;
180;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,379.00;4/16/25 4:30 AM;($171.25);$1,268.75;0.0;
181;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,386.50;4/16/25 7:15 AM;;$1,271.25;5.0;
182;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,347.25;4/16/25 10:15 AM;($196.25);$1,072.50;0.0;
183;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,336.25;4/17/25 6:15 AM;;$1,075.00;-5.0;
184;SuperSignal_v7_PreMarket45_43(BTC Daily);Buy to Close;1;5.0;$5,325.75;4/20/25 6:00 PM;$52.50;$1,125.00;0.0;
185;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,246.00;4/21/25 7:30 AM;;$1,142.50;-5.0;
